lon,lat,address,city_contribution
7.7048098,49.2178378,"Münchweiler an der Rodalb, Germany",267398
7.711011,48.52854,"Illkirch, France",32293229.77
7.7111626,48.227521,"79365 Rheinhausen, Germany",282460
7.7119076,45.3829469,"10081 Castellamonte TO, Italy",632360.2
7.7132898,50.5493786,"Marienrachdorf, Germany",230900
7.7137308000000004,45.1835252,"10040 Leinì, Metropolitan City of Turin, Italy",193736
7.714529,48.485444,"Eschau, France",108842
7.7189947,52.2767721,"Ibbenbüren, Germany",79133.5
7.7199454,11.0855409,"Zaria, Nigeria",74077
7.7211327,44.5087639,"12040 Sant'Albano Stura CN, Italy",257675
7.728079,63.1103346,"Kristiansund, Norway",376916
7.7289624,47.5380277,"4303 Kaiseraugst, Switzerland",1006651.88
7.7298829,47.5055922,"Füllinsdorf, Switzerland",179018.69
7.7334272,47.4866143,"Liestal, Switzerland",1125480
7.7413398,45.2350496,"10040 Lombardore TO, Italy",151299.17
7.7441408,44.9235415,"10029 Villastellone TO, Italy",28884
7.7469396,47.3815278,"Waldenburg, Switzerland",652473
7.7491265,49.4400657,"Kaiserslautern, Germany",17903023.49
7.7521113,48.5734053,"Strasbourg, France",38971647.53
7.7525352,36.9264582,"Annaba, Algeria",9630
7.7565447,48.385376,"77963 Schwanau, Germany",275760
7.758582,51.5986987,"Bönen, Germany",310333
7.7587838,52.736526,"49624 Löningen, Germany",211324
7.7605124,53.2259204,"Augustfehn, 26689 Apen, Germany",23940
7.7653554,45.1020871,"10099 San Mauro Torinese, Metropolitan City of Turin, Italy",4181521.24
7.768779,47.5896468,"Rheinfelden, Germany",283150
7.7706271,51.2573883,"Werdohl, Germany",14880
7.7708422,47.2377902,"4912 Aarwangen, Switzerland",528661.72
7.7709784,45.139586,"10036 Settimo Torinese, Metropolitan City of Turin, Italy",214196.89
7.7781517,50.4842722,"Siershahn, Germany",5264.2
7.7790112,48.0604404,"Buchheim, 79232 March, Germany",318512.06
7.7796572,45.2009438,"10088 Volpiano TO, Italy",561409.4
7.7810442,48.3655793,"Allmannsweier, 77963 Schwanau, Germany",382980
7.7833849,44.770061,"12048 Sommariva del Bosco CN, Italy",481267.6
7.783878,48.698625,"Hœrdt, France",65075
7.7844685,45.4922495,"10080 Vico Canavese TO, Italy",78112.5
7.7849601,48.0476466,"March Hugstetten, 79232 March, Germany",289200
7.7905623,47.2120786,"Langenthal, Switzerland",264000
7.79125,48.813288,"67500 Haguenau, France",144518.7
7.7953337,51.4377453,"Menden, Germany",470399
7.8037202,45.4319105,"10010 Colleretto Giacosa TO, Italy",1137085.75
7.8138237,48.1255252,"Teningen, Germany",73800
7.8156348,48.4487729,"77743 Neuried, Germany",2525383
7.8160821,48.5788725,"Kehl, Germany",210240
7.816102,45.4792645,"10010 Lessolo TO, Italy",608800
7.8235713,47.6518603,"Schopfheim, Germany",1101985.5
7.8236899,48.5111483,"Goldscheuer, 77694 Kehl, Germany",351658
7.8273633,50.4649951,"Staudt, Germany",214250
7.8275551,45.008885,"10023 Chieri, Metropolitan City of Turin, Italy",505388.6
7.8361995,47.4626895,"Böckten, Switzerland",7200
7.8410536,45.3845256,"10010 Scarmagno TO, Italy",555401.71
7.8421043,47.9990077,"Freiburg, Germany",88634835.6
7.8442531,47.5591304,"4313 Möhlin, Switzerland",540375
7.8481961,44.9194398,"10046 Poirino TO, Italy",514400
7.8539047,48.1170918,"Emmendingen, Germany",229880
7.8551164,44.6923429,"12042 Bra, Province of Cuneo, Italy",45313
7.8572617,47.7095219,"Zell im Wiesental, Germany",62820
7.8589508,53.0244916,"Friesoythe, Germany",231300
7.860032,48.768088,"67240 Bischwiller, France",1703200
7.8665433,50.9716418,"Wenden, Germany",422949.13
7.8721205,47.5432658,"Zeiningen, Switzerland",1061500
7.8731346,49.8440162,"Bad Kreuznach, Germany",429816.8
7.8800589,45.4672764,"10015 Ivrea, Metropolitan City of Turin, Italy",71493
7.8856797,47.1714237,"Grossdietwil, Switzerland",632339.75
7.8888364,50.2421022,"Obertiefenbach, Germany",5813
7.888952,45.1900384,"10034 Chivasso, Metropolitan City of Turin, Italy",59009
7.8935135,48.5411474,"Willstätt, Germany",331200
7.8973228,51.7600942,"Ahlen, Germany",20195.3
7.9007167,49.896784,"55450 Langenlonsheim, Germany",571558
7.9037033,47.3499624,"Olten, Switzerland",1938552.8
7.904596,49.9667396,"Bingen, Germany",338923
7.9242271,49.7989521,"55546 Neu-Bamberg, Germany",205250
7.926366,53.2550728,"26655 Westerstede, Germany",221082
7.9447619,47.2888449,"Zofingen, Switzerland",1102063.29
7.9448353,48.0485701,"Glottertal, Germany",133200
7.9498017,48.473451,"Offenburg, Germany",184327.8
7.9507777,52.675599,"Quakenbrück, Germany",2671271.62
7.9586468,48.0914682,"79183 Waldkirch, Germany",152499
7.963965,48.829742,"67620 Soufflenheim, France",31740
7.9666942,49.9864335,"65366 Geisenheim, Germany",581819
7.9713408,47.2472798,"Reiden, Switzerland",155289
7.9744954,48.5476784,"Appenweier, Germany",30786.6
7.9821872,47.3548887,"4658 Däniken, Switzerland",179440
7.9892294,47.1707206,"6247 Schötz, Switzerland",161302
7.9923572,50.9693854,"Kreuztal, Germany",38213
7.9931889,49.7646314,"55234 Wendelsheim, Germany",1319870.25
8.0020094,47.1510987,"Alberswil, Switzerland",147497.08
8.002827,45.5818463,"13814 Pollone BI, Italy",482178
8.0098765,53.1814401,"26160 Bad Zwischenahn, Germany",624192.22
8.0118807,48.5862352,"Renchen, Germany",277125
8.012978,49.5370006,"67305 Ramsen, Germany",145280
8.0152247,50.0030906,"Oestrich-Winkel, Germany",105120
8.0182064,58.1599119,"Kristiansand, Norway",2042022
8.0186727,47.5085197,"5070 Frick, Switzerland",5687734.54
8.0209591,50.8838492,"Siegen, Germany",7934990.66
8.0237036,47.1862897,"6242 Wauwil, Switzerland",41313
8.0316989,44.7541799,"12050 Castagnito CN, Italy",470951.1
8.0352483,44.913211,"14018 Villafranca d'Asti, Province of Asti, Italy",267324
8.0356911,44.7009153,"12051 Alba, Province of Cuneo, Italy",47227.5
8.039517,43.8896857,"18100 Imperia, Province of Imperia, Italy",4882721
8.0425504,51.7561792,"59269 Beckum, Germany",48015
8.0471788,52.2799112,"Osnabrück, Germany",6400183.66
8.0491839,52.2020737,"49124 Georgsmarienhütte, Germany",165298
8.0522549,45.5915787,"13818 Tollegno BI, Italy",147001
8.052771,51.4073375,"Arnsberg, Germany",425100
8.0560682,49.9764195,"Ingelheim am Rhein, Germany",134300
8.0582758,47.5596648,"5080 Laufenburg, Switzerland",376950
8.0583397,45.5628842,"13900 Biella, Province of Biella, Italy",824408
8.0611054,53.3031818,"Spohle, 26215 Wiefelstede, Germany",98400
8.0731633,47.0586361,"Wolhusen, Switzerland",472846.2
8.0749207,48.6266194,"Achern, Germany",283933.5
8.0795037,47.370902,"Suhr, Switzerland",121500
8.0795783,50.3986005,"Limburg, Germany",524735.62
8.0803107,50.7455764,"Burbach, Germany",460701
8.0814608,50.2482114,"Aarbergen, Germany",39920
8.0950554,59.1836775,"Fyresdal, Norway",35100
8.1068722,53.5323403,"Wilhelmshaven, Germany",172167.2
8.1111312,47.1714819,"Sursee, Switzerland",388600
8.1173039,45.5619509,"13856 Vigliano Biellese BI, Italy",139344.8
8.1204341,50.0885538,"Schlangenbad, Germany",309932.09
8.1359149,47.1358124,"Nottwil, Switzerland",1026071.72
8.1368242,53.3961959,"26316 Varel, Germany",1106000
8.1380604,48.6954722,"Bühl, Germany",370580
8.1390469,48.0445941,"Gütenbach, Germany",221917.5
8.1436673,45.6347671,"13825 Valle Mosso, Province of Biella, Italy",88200
8.1463962,51.8297412,"Oelde, Germany",148919
8.1476781,47.4365773,"Veltheim, Switzerland",75190
8.1486886,49.3501864,"Neustadt, Germany",1767502.2
8.1495939,50.1396151,"Taunusstein, Germany",233068.88
8.1621595,48.4720596,"Oppenau, Germany",907058
8.1621848,49.610522,"Kindenheim, Germany",162175
8.1673211,48.4468948,"Schwarzwaldstraße, 77728 Oppenau, Germany",41295.05
8.1744628,51.1230619,"Saalhausen, 57368 Lennestadt, Germany",343271
8.180161,56.61648,"7673 Harboøre, Denmark",199946
8.1838992,47.0369701,"Malters, Switzerland",723019.75
8.1989272,52.114727,"Dissen, Germany",207498
8.2005361,53.2445468,"26180 Rastede, Germany",1128336
8.2014192,48.0501442,"Furtwangen, Germany",1300670.5
8.203454,49.9048667,"55268 Nieder-Olm, Germany",283202
8.2064257,44.9007512,"14100 Asti, Province of Asti, Italy",417200
8.2109103,47.4867355,"5200 Brugg, Switzerland",166831
8.2138807,49.9401911,"55270 Klein-Winternheim, Germany",1523318.3
8.2145521,53.1434501,"Oldenburg, Germany",18104357.02
8.2153079000000009,47.4011262,"5504 Othmarsingen, Switzerland",303382.51
8.2156113,44.0494254,"17031 Albenga, Province of Savona, Italy",12280
8.2159655,47.4789604,"Windisch, Switzerland",7750885.02
8.2252944,47.5375976,"PSI Aarebrücke, 5232 Villigen, Switzerland",37924189.82
8.2285242,48.76564,"Baden-Baden, Germany",514633.67
8.2333679,51.9642818,"33428 Harsewinkel, Germany",184454
8.2356098,47.4120437,"Mägenwil, Switzerland",403071
8.2393778,46.8671605,"Sachseln, Switzerland",863205
8.2397608000000009,50.0782184,"Wiesbaden, Germany",4405173.42
8.2472526,49.9928617,"Mainz, Germany",60246688.71
8.2520604,52.7873034,"Langförden, 49377 Vechta, Germany",232628.88
8.257338,49.0514423,"76744 Wörth am Rhein, Germany",242989
8.257633,56.088054,"6950 Ringkobing, Denmark",223823
8.26269,46.92174,"Kägiswil, 6056, Switzerland",582118
8.265894,50.2171726,"65510 Idstein, Germany",305314
8.275637,47.0772338,"Emmen, Switzerland",879011.76
8.2768762,47.3493653,"Wohlen, Switzerland",376405
8.2772552,47.0341978,"Kriens, Switzerland",1285065.4
8.2788364,44.9602622,"14030 Scurzolengo AT, Italy",201300
8.2806368,50.0192814,"Mainz-Kastel, 55252 Wiesbaden, Germany",998399
8.2838761,52.7292252,"Vechta, Germany",347628
8.287015,47.4550943,"Dättwil, 5405 Baden, Switzerland",1104104.88
8.292246,48.9618109,"Rheinstetten, Germany",645175.72
8.2933248,47.5877895,"5330 Bad Zurzach, Switzerland",315730.5
8.2968034,44.7526542,"14050 San Marzano Oliveto AT, Italy",105580
8.2997096,50.6784088,"Herborn, Germany",530807.72
8.30809,47.47288,"Baden, Switzerland",4964261.1
8.3093072,47.0501682,"Lucerne, Switzerland",1491847.45
8.312674,49.9292948,"Bodenheim, Germany",198412
8.3144724,49.1451328,"Kuhardt, Germany",153779.78
8.3155322,47.423424,"5452 Oberrohrdorf, Switzerland",165100
8.3212584,48.8035508,"76571 Gaggenau, Germany",1159392.11
8.3252253,48.8844965,"Malsch, Germany",372649.1
8.3265988,47.4659503,"Wettingen, Switzerland",2267507.2
8.3348476,48.1289227,"Sankt Georgen im Schwarzwald, Germany",127976.05
8.3406481,51.6712278,"Lippstadt, Germany",471357
8.3445273,48.2291616,"78730 Lauterbach, Germany",37288
8.3507182,49.6341372,"Worms, Germany",741050
8.3512342,49.5431853,"Frankenthal, Germany",231184
8.3647405,47.071186,"Adligenswil, Switzerland",165365
8.3657375,48.0787096,"78089 Unterkirnach, Germany",587077.98
8.3659672,46.9571926,"6370 Stans, Switzerland",49445
8.3768897,47.1058226,"Längenbold, 6037 Root, Switzerland",216380.16
8.3788864,47.5077974,"Niederweningen, Switzerland",11250
8.380693,44.7222754,"14040 Castel Boglione AT, Italy",168700
8.3844681,48.228146,"Schramberg, Germany",239678
8.3857535,51.9032375,"Gütersloh, Germany",92760
8.3881459,50.145296,"Eppstein, Germany",19500
8.3900853,47.1149422,"Root, Switzerland",522995.5
8.3901222,47.4623649,"Otelfingen, Switzerland",40660
8.3907197,46.9768811,"SF Stans, 6370 Stans, Switzerland",124472.99
8.392599,56.0409239,"Lem St, 6940 Lem, Denmark",59940
8.3980172,48.943208,"76275 Ettlingen, Germany",314850
8.3992477,63.6902922,"7266 Kverva, Norway",146886
8.39977,47.4053885,"Dietikon, Switzerland",31091
8.4036527,49.0068901,"Karlsruhe, Germany",106014856.2
8.4119497,45.9684934,"28877 Ornavasso VB, Italy",329403
8.413513,46.9851573,"Ennetbürgen, Switzerland",45620
8.4185735,45.3202272,"13100 Vercelli, Province of Vercelli, Italy",5366479.48
8.4200365,48.2279268,"Sulgen, 78713 Schramberg, Germany",17500
8.420693,47.3867071,"8902 Urdorf, Switzerland",283680
8.4216976,49.9887497,"65428 Rüsselsheim, Germany",1028510
8.4217125,50.0123996,"65439 Flörsheim am Main, Germany",720754.56
8.43714,47.35367,"8903 Birmensdorf, Switzerland",2292728.07
8.4381325,47.4396735,"8108 Dällikon, Switzerland",72000
8.4397819,44.2691047,"17047 Vado Ligure, Province of Savona, Italy",273958
8.4412172,49.3172765,"67346 Speyer, Germany",174700
8.44518,49.47741,"Ludwigshafen, Germany",8347158.46
8.4455184,47.7454187,"79780 Stühlingen, Germany",506629.3
8.448795,47.3982611,"8952 Schlieren, Switzerland",3337756.25
8.45121,50.13489,"Kelkheim, Germany",278868.55
8.4529177,50.0104109,"Raunheim, Germany",224857.8
8.4565113,53.4030919,"Stadland, Germany",16000
8.459405,55.476466,"Esbjerg, Denmark",677013.29
8.4645,44.2975603,"17100 Savona, Province of Savona, Italy",999902.51
8.4660395,49.4874592,"Mannheim, Germany",28752656.67
8.466599,49.5997267,"Lampertheim, Germany",125760
8.4668559,50.5895427,"35614 Aßlar, Germany",270278.02
8.4693855,50.083558,"Kriftel, Germany",200176
8.4694615,44.7322918,"15010 Ricaldone AL, Italy",188079.6
8.4695392,49.0647553,"Stutensee, Germany",412303
8.4801828,51.3556649,"Olsberg, Germany",127019.7
8.48215,55.623151,"6800 Varde, Denmark",333979.43
8.4856301,44.9475493,"15044 Quargnento AL, Italy",142667
8.4859111,48.2690166,"Waldmössingen, 78713 Schramberg, Germany",925609
8.4968372,45.945178,"28924 Fondotoce VB, Italy",339209
8.5067685,44.9196237,"15029 Solero AL, Italy",146160
8.5081646,50.5589802,"Wetzlar, Germany",3343170.92
8.5114882,48.6256277,"Simmersfeld, Germany",499992.4
8.5154946,47.1661672,"Zug, Switzerland",3665017.57
8.5194782,47.4766643,"8154 Oberglatt, Switzerland",126490
8.520293,55.9066,"6880 Tarm, Denmark",901615.25
8.526087,47.1953729,"Baar, Switzerland",554819.5
8.5270459,47.3124347,"Adliswil, Switzerland",378500
8.5297027,47.4503703,"Rümlang, Switzerland",3917350.3
8.5297786,50.0597078,"Kelsterbach, Germany",7500
8.5324708,52.0302285,"Bielefeld, Germany",10692748.06
8.535185,48.8451584,"75334 Straubenhardt, Germany",875900
8.541694,47.3768866,"Zürich, Switzerland",399071549.1
8.5419603,47.5160671,"8180 Bülach, Switzerland",43050
8.5426865,53.0349245,"Ganderkesee, Germany",981487.2
8.5523878,48.4560886,"Schopfloch, Germany",563635
8.5529459,47.3063522,"Rüschlikon, Switzerland",16026322.62
8.553851,48.9666617,"Kleinsteinbach, 76327 Pfinztal, Germany",299350
8.5556826,40.7259269,"07100 Sassari, Province of Sassari, Italy",2299901.19
8.5581824,45.7586155,"28041 Arona, Province of Novara, Italy",138600
8.5582762,52.1394002,"32130 Enger, Germany",48780
8.5597678,51.55092,"33142 Büren, Germany",207500
8.5614555,50.1467469,"65760 Eschborn, Germany",1243349.5
8.561487,49.980722,"64546 Mörfelden-Walldorf, Germany",241939
8.5620753,51.7650575,"33129 Delbrück, Germany",141370
8.5659181,47.4336788,"Glattbrugg, 8152, Switzerland",340008.5
8.5661121,62.6735166,"Sunndalsøra, Norway",671213.43
8.5669527,45.6635444,"28010 Agrate Conturbia, Province of Novara, Italy",292400
8.5671098,47.4346801,"Opfikon, Switzerland",499371.3
8.5722445,49.3852193,"Schwetzingen, Germany",37200
8.5732294,45.7976277,"21020 Ranco VA, Italy",840342
8.5749432,51.3982179,"59929 Brilon, Germany",52432.47
8.5751647,50.5785718,"Lahnau, Germany",779837.88
8.5753544,47.204778,"Neuheim, Switzerland",69457.49
8.5770309,50.2025478,"61440 Oberursel, Germany",535325.9
8.5772146,47.3412096,"Zollikon, Switzerland",172800
8.5792306,49.0286273,"Jöhlingen, 75045 Walzbachtal, Germany",178929
8.5809424,53.5395845,"Bremerhaven, Germany",34767371.09
8.5832333,52.1982222,"Bünde, Germany",283155.66
8.5844108,49.1249712,"Bruchsal, Germany",355802
8.585234,49.7365976,"Alsbach-Hähnlein, Germany",786428
8.5883863,39.906182,"09170 Oristano, Province of Oristano, Italy",211817.79
8.5889722,47.4156189,"8304 Wallisellen, Switzerland",282313.08
8.589933,56.48493,"7600 Struer, Denmark",295579.47
8.5910235,48.1674583,"Zimmern ob Rottweil, Germany",331806.25
8.5948668,58.3447019,"Grimstad, Norway",289821
8.596363,47.260742,"Horgen, Switzerland",1935291
8.5971471,47.3052989,"Erlenbach, Switzerland",250000
8.6116796,44.9072727,"Alessandria, Province of Alessandria, Italy",267685.8
8.6127698,50.0350671,"Zeppelinheim, 63263 Neu-Isenburg, Germany",6196
8.6180128,47.3971476,"Dübendorf, Switzerland",36598978.79
8.6181618,50.2268308,"Bad Homburg, Germany",1369272.06
8.6187296,49.6861354,"64625 Bensheim, Germany",773687.5
8.621727,56.361534,"7500 Holstebro, Denmark",278458.25
8.6220319,48.1257942,"Lauffen, 78652 Deißlingen, Germany",349648.34
8.6221612,45.44693,"28100 Novara NO, Italy",6626450.64
8.6287132,47.4434608,"Bassersdorf, Switzerland",262748.54
8.6308798,50.5827154,"Heuchelheim, Germany",686620
8.6344165,48.3537106,"Sulz, Germany",13903.2
8.6380488,47.6958897,"Schaffhausen, Switzerland",394501.99
8.6388249,47.3706194,"Fällanden, Switzerland",223037.4
8.6392413,52.796958,"27239 Twistringen, Germany",59600
8.6427693,49.3063689,"Walldorf, Germany",1568317.25
8.6428436,46.8821272,"6460 Altdorf, Switzerland",10772.5
8.6436611,47.2467857,"Au, 8804 Wädenswil, Switzerland",194520
8.6468441,47.5162008,"8422 Pfungen, Switzerland",96165
8.64875,47.2694361,"Meilen, Switzerland",452568
8.6511929,49.8728253,"Darmstadt, Germany",44765608.48
8.6577504,47.3825634,"Schwerzenbach, Switzerland",108540
8.6602703,49.544964,"Weinheim, Germany",273129
8.66125,49.4737672,"Schriesheim, Germany",309555.25
8.6615429,45.4988284,"28062 Cameri NO, Italy",163800
8.6617402,51.8831154,"Schloß Holte-Stukenbrock, Germany",195000
8.6631606,46.1531921,"Monti, 6655, Switzerland",35996.4
8.6634007,49.9914663,"Langen, Germany",1236960
8.6688418,50.4350358,"Butzbach, Germany",656371
8.6697531,44.9429685,"15040 Pietra Marazzi AL, Italy",172000
8.6718189,47.2296871,"Wädenswil, Switzerland",230341
8.6724335,49.3987524,"Heidelberg, Germany",235551258.23
8.6728807,51.0357167,"Allendorf, Germany",1086777
8.6728923000000009,44.6875666,"15060 Silvano d'Orba AL, Italy",417446
8.6760206,58.3782012,"Fevik, Norway",230787.25
8.6784031,50.5840512,"Giessen, Germany",5380409.19
8.6793998,52.1178305,"Herford, Germany",808037.5
8.6821267,50.1109221,"Frankfurt, Germany",76983062.37
8.6874496,47.3895115,"Volketswil, Switzerland",246086.94
8.6879057,53.859336,"Cuxhaven, Germany",23710
8.6923182,50.3726286,"61239 Ober-Mörlen, Germany",169054.2
8.6946286,48.8921862,"Pforzheim, Germany",1681682.4
8.6949231,50.0294877,"63303 Dreieich, Germany",4107.9
8.6952638,50.0522076,"Neu-Isenburg, Germany",3188602.6
8.6962064,49.2953714,"Wiesloch, Germany",788800
8.6974484,45.8636801,"21034 Cocquio-Trevisago, Province of Varese, Italy",2215510
8.7029709,47.6613462,"8252 Schlatt bei Diessenhofen, Switzerland",127560
8.703492,56.959168,"7700 Thisted, Denmark",50246
8.7060878,45.8038522,"21024 Cassinetta VA, Italy",1643332
8.7061621,44.7662116,"15060 Basaluzzo AL, Italy",133099.4
8.7178739,47.3482747,"Uster, Switzerland",418890
8.7205118,47.2729371,"8618 Oetwil am See, Switzerland",214537.8
8.7214974,47.3098863,"Mönchaltorf, Switzerland",170000
8.7220862,52.1941419,"32584 Löhne, Germany",457011
8.7236889,47.4988196,"Winterthur, Switzerland",14623430.32
8.7247194,62.9739665,"Surnadal, Norway",615934
8.7276375,51.6659316,"Borchen, Germany",210630
8.7351356,47.2392343,"Stäfa, Switzerland",814252.6
8.7354167,45.0972294,"27035 Mede PV, Italy",271014
8.7361402,53.0289775,"Stuhr, Germany",2508003.56
8.7380125,45.4327441,"28069 Trecate, Province of Novara, Italy",277088
8.7392035,53.1839379,"Ritterhude, Germany",517945.4
8.7393914,50.3672668,"Bad Nauheim, Germany",77640
8.74087,50.3248933,"Friedberg, Germany",333140
8.7440816,45.3089264,"27024 Cilavegna PV, Italy",328869.29
8.7450072,49.8312192,"Ober-Ramstadt, Germany",447060
8.7469074,45.841541,"21025 Comerio VA, Italy",1459175.9
8.7469796,47.1869781,"Feusisberg, Switzerland",260800
8.7501293,45.6314452,"21017 Cascina Costa VA, Italy",1734966.95
